invoice_id,customer_id,amount,tax_amount,total_amount,status,due_date,date
2573,7771,26272.79,3415.46,29688.25,pending,2024-04-28,2024-02-28
2574,1280,83499.42,10854.92,94354.34,pending,2025-12-26,2025-11-11
2575,2210,99389.53,12920.64,112310.17,partial,2025-08-01,2025-07-17
2576,5583,104073.57,13529.56,117603.13,partial,2025-06-01,2025-04-02
2577,2780,104101.5,13533.19,117634.69,paid,2025-12-01,2025-11-01
2578,8755,80315.3,10440.99,90756.29,overdue,2025-02-06,2025-01-30
2579,3842,184176.51,23942.95,208119.46,paid,2024-09-15,2024-08-01
2580,2111,36515.32,4746.99,41262.31,pending,2026-06-10,2026-05-26
2581,1325,97315.66,12651.04,109966.7,paid,2024-05-28,2024-04-28
2582,1864,174849.28,22730.41,197579.69,pending,2026-05-06,2026-03-07
2583,2412,97923.6,12730.07,110653.67,overdue,2026-01-12,2025-12-28
2584,9778,61708.26,8022.07,69730.33,paid,2025-10-16,2025-09-16
2585,8279,191817.34,24936.25,216753.59,pending,2024-05-06,2024-04-29
2586,1347,29840.97,3879.33,33720.3,pending,2024-03-09,2024-02-08
2587,3447,185706.04,24141.79,209847.83,partial,2024-12-27,2024-10-28
2588,6374,166417.02,21634.21,188051.23,pending,2024-12-19,2024-10-20
2589,6436,120001.6,15600.21,135601.81,paid,2025-10-19,2025-09-04
2590,2777,14024.62,1823.2,15847.82,paid,2024-07-04,2024-06-19
2591,5210,11967.89,1555.83,13523.72,partial,2025-02-03,2025-01-19
2592,8329,94263.62,12254.27,106517.89,paid,2026-04-02,2026-03-18
2593,7009,197524.77,25678.22,223202.99,pending,2025-10-31,2025-09-01
2594,6953,28859.67,3751.76,32611.43,paid,2026-02-25,2026-01-11
2595,3381,5966.02,775.58,6741.6,pending,2025-11-23,2025-11-08
2596,7737,69100.29,8983.04,78083.33,overdue,2025-01-09,2024-12-25
2597,1867,150116.89,19515.2,169632.09,overdue,2024-10-04,2024-08-20
2598,2411,111806.14,14534.8,126340.94,pending,2024-04-23,2024-03-09
2599,1562,37274.46,4845.68,42120.14,overdue,2025-11-03,2025-09-19
2600,1911,76774.37,9980.67,86755.04,paid,2024-06-02,2024-05-26
2601,3148,71984.41,9357.97,81342.38,overdue,2025-03-25,2025-01-24
2602,7184,169501.7,22035.22,191536.92,partial,2025-04-01,2025-03-17
2603,3406,131880.71,17144.49,149025.2,pending,2024-02-03,2024-01-04
2604,9443,190227.79,24729.61,214957.4,pending,2024-08-29,2024-07-30
2605,911,50471.18,6561.25,57032.43,paid,2024-04-02,2024-02-17
2606,4615,22046.92,2866.1,24913.02,partial,2024-10-07,2024-08-08
2607,9270,64029.8,8323.87,72353.67,partial,2024-07-10,2024-07-03
2608,3340,33297.02,4328.61,37625.63,pending,2026-03-12,2026-02-10
2609,1264,187318.79,24351.44,211670.23,pending,2025-01-17,2024-11-18
2610,9441,166750.21,21677.53,188427.74,pending,2024-03-22,2024-02-06
2611,7129,129666.27,16856.62,146522.89,overdue,2024-11-26,2024-10-27
2612,404,145326.56,18892.45,164219.01,paid,2024-07-04,2024-06-04
2613,9516,171144.66,22248.81,193393.47,cancelled,2024-11-09,2024-10-25
2614,8910,87122.52,11325.93,98448.45,paid,2024-03-11,2024-03-04
2615,8649,53153.06,6909.9,60062.96,pending,2026-01-13,2025-12-29
2616,7752,187983.18,24437.81,212420.99,partial,2025-07-04,2025-06-04
2617,1193,38667.44,5026.77,43694.21,overdue,2025-08-11,2025-06-12
2618,9228,54321.81,7061.84,61383.65,pending,2025-11-13,2025-09-29
2619,9430,193918.72,25209.43,219128.15,paid,2024-07-29,2024-05-30
2620,3385,22930.54,2980.97,25911.51,paid,2024-08-10,2024-06-26
2621,3677,169628.69,22051.73,191680.42,paid,2024-03-27,2024-01-27
2622,7719,150966.4,19625.63,170592.03,paid,2024-07-02,2024-06-17
2623,6315,186596.26,24257.51,210853.77,paid,2024-08-03,2024-06-04
2624,3530,95838.2,12458.97,108297.17,overdue,2024-12-29,2024-11-14
2625,7842,87019.79,11312.57,98332.36,paid,2026-06-11,2026-06-04
2626,4636,59710.15,7762.32,67472.47,paid,2025-09-28,2025-08-29
2627,5869,21118.13,2745.36,23863.49,paid,2024-04-25,2024-04-10
2628,9563,162934.17,21181.44,184115.61,paid,2024-11-24,2024-09-25
2629,8072,176787.32,22982.35,199769.67,overdue,2024-03-06,2024-02-28
2630,2302,149208.65,19397.12,168605.77,paid,2024-06-30,2024-06-23
2631,5499,142544.41,18530.77,161075.18,paid,2025-05-19,2025-05-12
2632,8843,114209.89,14847.29,129057.18,overdue,2024-06-19,2024-04-20
2633,4804,146326.14,19022.4,165348.54,partial,2026-04-03,2026-03-27
2634,2193,46664.84,6066.43,52731.27,pending,2026-03-09,2026-02-07
2635,9561,98267.84,12774.82,111042.66,paid,2025-10-15,2025-10-08
2636,5397,184658.56,24005.61,208664.17,paid,2025-07-30,2025-05-31
2637,2914,107203.84,13936.5,121140.34,cancelled,2026-07-27,2026-06-12
2638,414,198127.03,25756.51,223883.54,partial,2024-12-12,2024-11-27
2639,9762,88848.38,11550.29,100398.67,paid,2024-06-28,2024-06-21
2640,3299,53834.82,6998.53,60833.35,partial,2026-03-02,2026-02-15
2641,2576,4768.38,619.89,5388.27,paid,2024-05-26,2024-05-11
2642,6713,33991.1,4418.84,38409.94,overdue,2025-04-12,2025-03-28
2643,5099,188415.67,24494.04,212909.71,paid,2025-12-16,2025-11-16
2644,2100,155164.93,20171.44,175336.37,paid,2025-07-04,2025-06-04
2645,5750,37096.19,4822.5,41918.69,paid,2024-06-30,2024-05-16
2646,4411,18925.39,2460.3,21385.69,partial,2026-01-27,2026-01-20
2647,2175,47265.73,6144.54,53410.27,paid,2025-11-03,2025-10-19
2648,8024,84049.99,10926.5,94976.49,paid,2024-10-10,2024-09-25
2649,2737,77772.7,10110.45,87883.15,pending,2026-05-29,2026-05-14
2650,657,110209.26,14327.2,124536.46,pending,2025-05-20,2025-03-21
2651,5172,19499.8,2534.97,22034.77,pending,2026-06-20,2026-05-21
2652,1900,97685.65,12699.13,110384.78,overdue,2025-06-14,2025-04-30
2653,6123,83759.72,10888.76,94648.48,paid,2024-05-03,2024-04-18
2654,990,77523.81,10078.1,87601.91,overdue,2024-07-07,2024-06-07
2655,4198,91230.06,11859.91,103089.97,partial,2024-11-10,2024-10-11
2656,1230,139266.55,18104.65,157371.2,paid,2024-05-06,2024-04-21
2657,6984,108261.5,14074.0,122335.5,paid,2025-10-16,2025-10-09
2658,1064,137533.78,17879.39,155413.17,overdue,2025-12-15,2025-10-16
2659,2428,196167.9,25501.83,221669.73,paid,2024-08-05,2024-06-06
2660,3478,26472.22,3441.39,29913.61,paid,2025-08-07,2025-06-23
2661,7424,104879.79,13634.37,118514.16,paid,2025-12-03,2025-10-04
2662,1701,52026.78,6763.48,58790.26,paid,2026-02-06,2025-12-08
2663,1677,151334.32,19673.46,171007.78,pending,2026-05-25,2026-04-25
2664,4619,51421.83,6684.84,58106.67,partial,2025-06-16,2025-04-17
2665,4544,167950.29,21833.54,189783.83,pending,2025-12-16,2025-11-16
2666,9452,619.34,80.51,699.85,partial,2024-08-05,2024-07-06
2667,2171,131089.36,17041.62,148130.98,pending,2026-03-23,2026-02-21
2668,549,99277.87,12906.12,112183.99,pending,2026-06-03,2026-05-27
2669,4054,129883.92,16884.91,146768.83,cancelled,2025-02-16,2025-01-02
2670,7782,46141.03,5998.33,52139.36,paid,2025-03-02,2025-01-01
2671,4730,173438.48,22547.0,195985.48,pending,2025-12-21,2025-10-22
2672,6889,117123.52,15226.06,132349.58,overdue,2024-04-19,2024-04-12
2673,5731,1431.62,186.11,1617.73,pending,2025-05-07,2025-03-23
2674,942,153629.33,19971.81,173601.14,overdue,2024-03-20,2024-03-05
2675,905,113125.02,14706.25,127831.27,overdue,2026-05-15,2026-05-08
2676,1320,129543.85,16840.7,146384.55,partial,2024-06-12,2024-04-28
2677,6365,81432.26,10586.19,92018.45,paid,2024-04-26,2024-04-19
2678,870,27306.01,3549.78,30855.79,paid,2024-07-04,2024-06-19
2679,1992,158271.98,20575.36,178847.34,paid,2025-02-09,2024-12-26
2680,1094,191932.55,24951.23,216883.78,cancelled,2025-07-25,2025-07-18
2681,9195,121989.4,15858.62,137848.02,paid,2024-08-25,2024-07-11
2682,2498,116980.84,15207.51,132188.35,partial,2024-06-02,2024-04-18
2683,3782,186216.19,24208.1,210424.29,paid,2026-03-06,2026-02-04
2684,9994,36231.76,4710.13,40941.89,paid,2025-03-21,2025-01-20
2685,7033,82811.4,10765.48,93576.88,paid,2026-03-04,2026-02-25
2686,5544,165840.88,21559.31,187400.19,paid,2026-02-24,2026-02-09
2687,5163,94850.22,12330.53,107180.75,pending,2026-01-18,2025-11-19
2688,8893,190772.29,24800.4,215572.69,paid,2025-01-29,2024-11-30
2689,1134,19868.38,2582.89,22451.27,partial,2024-05-11,2024-03-12
2690,9558,195614.45,25429.88,221044.33,paid,2025-01-23,2025-01-16
2691,4002,180331.7,23443.12,203774.82,paid,2025-07-26,2025-07-19
2692,2499,70420.09,9154.61,79574.7,paid,2025-04-24,2025-03-25
2693,31,182012.33,23661.6,205673.93,partial,2025-08-17,2025-08-02
2694,3342,10331.33,1343.07,11674.4,partial,2025-01-17,2024-12-18
2695,260,151914.91,19748.94,171663.85,paid,2024-08-22,2024-06-23
2696,5003,127358.89,16556.66,143915.55,pending,2024-02-01,2024-01-02
2697,7131,177534.17,23079.44,200613.61,paid,2024-11-18,2024-10-19
2698,9992,93255.72,12123.24,105378.96,pending,2024-12-20,2024-12-05
2699,8659,181184.23,23553.95,204738.18,pending,2025-03-13,2025-03-06
2700,9492,35368.55,4597.91,39966.46,pending,2025-09-07,2025-08-31
2701,7786,157663.55,20496.26,178159.81,pending,2024-10-06,2024-08-22
2702,8775,47312.06,6150.57,53462.63,pending,2024-02-21,2024-01-22
2703,5118,122394.71,15911.31,138306.02,overdue,2024-12-19,2024-12-04
2704,9693,194303.18,25259.41,219562.59,paid,2024-07-17,2024-07-10
2705,7650,62092.11,8071.97,70164.08,paid,2024-05-18,2024-04-18
2706,459,120929.29,15720.81,136650.1,pending,2025-07-05,2025-06-28
2707,5121,96938.37,12601.99,109540.36,cancelled,2024-10-01,2024-09-16
2708,4043,199765.71,25969.54,225735.25,paid,2025-12-06,2025-10-22
2709,9990,42980.14,5587.42,48567.56,paid,2024-07-16,2024-07-01
2710,9853,197979.37,25737.32,223716.69,partial,2025-06-17,2025-04-18
2711,8726,132167.48,17181.77,149349.25,paid,2026-05-06,2026-03-07
2712,7530,74124.69,9636.21,83760.9,partial,2026-04-27,2026-04-20
2713,6180,14659.84,1905.78,16565.62,paid,2026-06-05,2026-04-21
2714,320,50681.59,6588.61,57270.2,pending,2026-02-24,2026-02-09
2715,9000,91735.37,11925.6,103660.97,paid,2024-06-29,2024-05-30
2716,1023,71310.51,9270.37,80580.88,pending,2025-05-16,2025-04-01
2717,8867,15633.92,2032.41,17666.33,partial,2025-06-30,2025-05-31
2718,805,97805.69,12714.74,110520.43,overdue,2026-04-11,2026-04-04
2719,855,80854.96,10511.14,91366.1,partial,2026-06-18,2026-05-04
2720,6770,198476.29,25801.92,224278.21,pending,2025-03-01,2024-12-31
2721,4413,27884.26,3624.95,31509.21,paid,2025-02-18,2025-02-03
2722,7512,126981.35,16507.58,143488.93,paid,2026-03-16,2026-03-01
2723,1564,89200.72,11596.09,100796.81,pending,2025-09-25,2025-09-18
2724,3109,78089.1,10151.58,88240.68,cancelled,2025-02-12,2024-12-29
2725,9939,3241.08,421.34,3662.42,pending,2024-12-27,2024-12-20
2726,1952,90453.86,11759.0,102212.86,pending,2024-11-07,2024-10-31
2727,4046,117377.03,15259.01,132636.04,cancelled,2025-05-17,2025-05-10
2728,27,38051.02,4946.63,42997.65,pending,2024-05-24,2024-04-09
2729,5681,25308.34,3290.08,28598.42,paid,2024-04-04,2024-02-04
2730,9185,79466.83,10330.69,89797.52,pending,2025-08-30,2025-07-16
2731,1872,63306.35,8229.83,71536.18,pending,2026-02-15,2026-01-16
2732,8690,22574.6,2934.7,25509.3,paid,2026-08-01,2026-06-02
2733,8008,184768.15,24019.86,208788.01,pending,2024-02-08,2024-01-24
2734,4523,167735.93,21805.67,189541.6,paid,2026-05-20,2026-03-21
2735,5729,51740.17,6726.22,58466.39,paid,2025-02-07,2025-01-31
2736,4476,114047.4,14826.16,128873.56,pending,2025-01-05,2024-12-29
2737,2267,18017.06,2342.22,20359.28,paid,2024-10-23,2024-09-08
2738,1366,144422.35,18774.91,163197.26,paid,2024-12-23,2024-12-08
2739,1736,104838.59,13629.02,118467.61,paid,2025-09-05,2025-07-07
2740,6909,25944.29,3372.76,29317.05,paid,2025-07-30,2025-05-31
2741,9096,115136.25,14967.71,130103.96,pending,2025-01-30,2024-12-16
2742,8909,58601.51,7618.2,66219.71,pending,2024-08-19,2024-07-05
2743,9834,58417.48,7594.27,66011.75,paid,2024-11-18,2024-11-11
2744,6660,91929.07,11950.78,103879.85,overdue,2024-11-23,2024-10-24
2745,3542,65893.7,8566.18,74459.88,overdue,2025-01-04,2024-11-20
2746,9746,15905.23,2067.68,17972.91,pending,2024-07-23,2024-06-23
2747,5653,51997.04,6759.62,58756.66,overdue,2025-10-09,2025-09-09
2748,3668,163589.11,21266.58,184855.69,partial,2026-03-29,2026-01-28
2749,9040,111109.8,14444.27,125554.07,cancelled,2026-06-08,2026-04-24
2750,3701,92979.22,12087.3,105066.52,pending,2026-06-15,2026-04-16
2751,4462,187752.71,24407.85,212160.56,cancelled,2024-07-26,2024-07-19
2752,7094,193041.71,25095.42,218137.13,pending,2026-06-19,2026-06-12
2753,9182,99276.45,12905.94,112182.39,pending,2025-04-30,2025-03-01
2754,7657,183840.13,23899.22,207739.35,pending,2024-06-24,2024-06-17
2755,3112,80901.99,10517.26,91419.25,pending,2025-03-22,2025-01-21
2756,6682,64619.38,8400.52,73019.9,partial,2025-03-02,2025-02-23
2757,1439,196792.42,25583.01,222375.43,paid,2024-09-08,2024-07-25
2758,9467,41147.31,5349.15,46496.46,overdue,2024-09-02,2024-08-18
2759,957,85463.33,11110.23,96573.56,overdue,2025-02-19,2025-02-12
2760,7699,73064.29,9498.36,82562.65,pending,2024-10-29,2024-08-30
2761,5316,22618.04,2940.35,25558.39,paid,2025-04-25,2025-03-26
2762,8621,64858.33,8431.58,73289.91,pending,2024-12-24,2024-10-25
2763,9226,145106.0,18863.78,163969.78,overdue,2025-03-07,2025-01-06
2764,4644,100874.33,13113.66,113987.99,paid,2024-12-20,2024-10-21
2765,1248,36911.29,4798.47,41709.76,paid,2024-09-22,2024-08-08
2766,9107,47147.39,6129.16,53276.55,pending,2024-02-28,2024-01-29
2767,2371,29946.17,3893.0,33839.17,pending,2025-07-30,2025-06-15
2768,519,37845.39,4919.9,42765.29,paid,2025-07-31,2025-07-24
2769,5419,115450.25,15008.53,130458.78,paid,2024-07-14,2024-06-14
2770,4019,61889.85,8045.68,69935.53,overdue,2024-01-18,2024-01-11
2771,5530,161723.82,21024.1,182747.92,paid,2025-05-25,2025-05-10
2772,837,163818.74,21296.44,185115.18,paid,2025-09-08,2025-08-09
2773,9833,198554.3,25812.06,224366.36,partial,2025-02-12,2025-01-13
2774,1225,160957.42,20924.46,181881.88,cancelled,2025-11-25,2025-09-26
2775,2182,171468.79,22290.94,193759.73,pending,2025-08-04,2025-06-20
2776,7145,143193.66,18615.18,161808.84,paid,2024-08-25,2024-08-10
2777,9359,63817.69,8296.3,72113.99,pending,2025-05-12,2025-05-05
2778,1224,144735.13,18815.57,163550.7,pending,2025-11-20,2025-10-21
2779,3407,142132.53,18477.23,160609.76,overdue,2024-09-06,2024-08-22
2780,9068,124144.5,16138.78,140283.28,pending,2025-10-07,2025-09-22
2781,3849,62385.06,8110.06,70495.12,pending,2024-12-01,2024-11-16
2782,6259,44500.96,5785.12,50286.08,paid,2024-03-23,2024-03-08
2783,2784,87801.22,11414.16,99215.38,overdue,2024-04-08,2024-04-01
2784,9029,99748.79,12967.34,112716.13,pending,2024-12-05,2024-11-20
2785,8541,92665.58,12046.53,104712.11,paid,2025-06-22,2025-05-08
2786,3972,134613.74,17499.79,152113.53,pending,2024-04-10,2024-02-25
2787,2058,189387.65,24620.39,214008.04,partial,2024-06-12,2024-04-13
2788,1095,123710.7,16082.39,139793.09,partial,2026-06-19,2026-05-05
2789,6007,69189.87,8994.68,78184.55,pending,2025-03-24,2025-02-22
2790,3732,69554.1,9042.03,78596.13,paid,2024-02-04,2024-01-05
2791,759,77902.17,10127.28,88029.45,paid,2025-04-13,2025-03-29
2792,9652,147237.93,19140.93,166378.86,partial,2025-05-22,2025-04-07
2793,5628,130157.61,16920.49,147078.1,pending,2025-08-29,2025-06-30
2794,3901,182513.66,23726.78,206240.44,paid,2026-06-23,2026-06-08
2795,2553,11328.02,1472.64,12800.66,pending,2024-09-01,2024-07-18
2796,6437,2254.16,293.04,2547.2,partial,2026-02-01,2025-12-18
2797,182,152402.8,19812.36,172215.16,paid,2026-01-26,2025-12-12
2798,4660,75989.26,9878.6,85867.86,paid,2025-12-12,2025-11-12
2799,2649,51678.85,6718.25,58397.1,pending,2026-06-08,2026-04-24
2800,6466,91418.71,11884.43,103303.14,pending,2026-03-21,2026-02-04
2801,8739,181572.79,23604.46,205177.25,pending,2025-06-03,2025-05-27
2802,9883,111977.56,14557.08,126534.64,pending,2024-12-16,2024-12-01
2803,4879,10867.85,1412.82,12280.67,overdue,2026-03-30,2026-03-23
2804,3587,29114.68,3784.91,32899.59,overdue,2025-04-13,2025-03-14
2805,3365,8379.17,1089.29,9468.46,overdue,2024-06-15,2024-05-01
2806,3491,9394.01,1221.22,10615.23,pending,2025-01-22,2024-11-23
2807,9494,104581.73,13595.62,118177.35,paid,2025-07-12,2025-05-28
2808,4281,27589.23,3586.6,31175.83,paid,2026-02-04,2025-12-21
2809,3195,20292.46,2638.02,22930.48,paid,2024-06-04,2024-04-05
2810,5367,124684.22,16208.95,140893.17,paid,2026-02-15,2026-01-31
2811,9327,50260.59,6533.88,56794.47,overdue,2025-02-11,2025-01-12
2812,8320,149253.89,19403.01,168656.9,overdue,2024-10-15,2024-08-31
2813,36,133879.8,17404.37,151284.17,pending,2025-01-03,2024-12-04
2814,9009,54902.26,7137.29,62039.55,pending,2025-06-26,2025-06-11
2815,1893,89478.5,11632.2,101110.7,pending,2025-06-04,2025-04-20
2816,2466,156752.14,20377.78,177129.92,pending,2026-05-04,2026-04-04
2817,669,115458.09,15009.55,130467.64,paid,2026-03-17,2026-03-02
2818,2595,126095.99,16392.48,142488.47,pending,2026-06-07,2026-05-23
2819,2416,133843.84,17399.7,151243.54,overdue,2026-06-08,2026-04-09
2820,5273,13037.36,1694.86,14732.22,paid,2025-10-08,2025-08-24
2821,1823,93169.94,12112.09,105282.03,pending,2025-07-24,2025-07-09
2822,7010,159475.51,20731.82,180207.33,pending,2024-04-09,2024-03-25
2823,4113,47877.95,6224.13,54102.08,overdue,2024-04-16,2024-03-17
2824,4610,69653.55,9054.96,78708.51,paid,2025-04-25,2025-04-18
2825,8532,191498.86,24894.85,216393.71,paid,2026-02-26,2025-12-28
2826,5360,164787.22,21422.34,186209.56,paid,2025-10-23,2025-08-24
2827,1984,158956.55,20664.35,179620.9,paid,2026-01-15,2025-12-16
2828,1100,41572.27,5404.4,46976.67,paid,2025-01-01,2024-11-02
2829,1547,33002.27,4290.3,37292.57,partial,2025-12-25,2025-10-26
2830,5279,84258.36,10953.59,95211.95,cancelled,2024-02-07,2024-01-31
2831,8060,14724.38,1914.17,16638.55,paid,2025-03-23,2025-03-16
2832,9997,120690.32,15689.74,136380.06,cancelled,2024-05-31,2024-05-16
2833,6395,31320.15,4071.62,35391.77,paid,2024-07-04,2024-06-04
2834,6183,16005.27,2080.69,18085.96,partial,2025-06-17,2025-04-18
2835,1065,82719.87,10753.58,93473.45,paid,2026-05-16,2026-04-01
2836,7268,79466.81,10330.69,89797.5,paid,2026-03-16,2026-03-09
2837,8608,59857.46,7781.47,67638.93,paid,2025-04-28,2025-03-14
2838,4457,155802.02,20254.26,176056.28,pending,2025-12-01,2025-11-16
2839,2504,84050.26,10926.53,94976.79,pending,2025-03-29,2025-02-27
2840,5548,84005.17,10920.67,94925.84,pending,2024-03-18,2024-03-11
2841,8590,131513.51,17096.76,148610.27,pending,2024-11-07,2024-10-08
2842,8321,164873.52,21433.56,186307.08,paid,2025-11-24,2025-11-09
2843,6612,63487.88,8253.42,71741.3,partial,2024-01-21,2024-01-06
2844,406,183333.56,23833.36,207166.92,paid,2026-02-11,2026-01-27
2845,6742,142656.21,18545.31,161201.52,partial,2024-11-22,2024-10-08
2846,1195,173157.27,22510.45,195667.72,paid,2024-09-21,2024-08-07
2847,8073,170206.81,22126.89,192333.7,partial,2024-10-14,2024-09-29
2848,6230,194254.58,25253.1,219507.68,overdue,2024-10-09,2024-08-10
2849,5232,11237.26,1460.84,12698.1,overdue,2025-03-13,2025-02-26
2850,8292,137670.42,17897.15,155567.57,partial,2024-05-25,2024-03-26
2851,8248,120684.97,15689.05,136374.02,paid,2024-10-30,2024-08-31
2852,5287,23979.44,3117.33,27096.77,pending,2025-07-24,2025-05-25
2853,3762,7718.28,1003.38,8721.66,pending,2025-09-12,2025-08-13
2854,4521,194104.91,25233.64,219338.55,overdue,2026-05-14,2026-04-14
2855,2247,182780.65,23761.48,206542.13,cancelled,2026-01-18,2026-01-03
2856,9708,115078.8,14960.24,130039.04,pending,2024-04-01,2024-03-25
2857,1754,159682.62,20758.74,180441.36,cancelled,2026-03-12,2026-01-11
2858,5237,11239.63,1461.15,12700.78,partial,2024-03-10,2024-01-10
2859,9844,182781.84,23761.64,206543.48,pending,2026-06-01,2026-04-17
2860,6645,90578.99,11775.27,102354.26,overdue,2025-06-10,2025-06-03
2861,7300,3994.16,519.24,4513.4,pending,2026-05-30,2026-05-23
2862,758,24865.19,3232.47,28097.66,pending,2024-08-28,2024-07-29
2863,5421,61257.78,7963.51,69221.29,paid,2026-01-24,2025-12-10
2864,6063,65930.65,8570.98,74501.63,paid,2024-05-29,2024-03-30
2865,2767,13308.89,1730.16,15039.05,partial,2025-06-11,2025-06-04
2866,1473,38334.52,4983.49,43318.01,paid,2025-05-25,2025-04-10
2867,9361,154185.1,20044.06,174229.16,paid,2025-06-17,2025-06-10
2868,1399,86337.74,11223.91,97561.65,overdue,2025-07-17,2025-06-02
2869,7667,193518.24,25157.37,218675.61,paid,2025-04-17,2025-03-18
2870,2783,3465.93,450.57,3916.5,paid,2025-11-04,2025-10-20
2871,4262,51421.28,6684.77,58106.05,pending,2025-10-22,2025-09-22
2872,5219,128502.25,16705.29,145207.54,pending,2026-04-13,2026-02-27
2873,9441,52038.48,6765.0,58803.48,paid,2025-12-08,2025-11-23
2874,6715,141951.38,18453.68,160405.06,paid,2025-08-17,2025-06-18
2875,1592,172182.47,22383.72,194566.19,paid,2026-01-12,2026-01-05
2876,83,63686.55,8279.25,71965.8,pending,2026-05-29,2026-04-14
2877,9767,131321.66,17071.82,148393.48,paid,2026-04-23,2026-04-16
2878,6033,137312.63,17850.64,155163.27,partial,2025-08-05,2025-07-06
2879,1463,83300.32,10829.04,94129.36,pending,2024-02-29,2024-02-14
2880,3215,23187.36,3014.36,26201.72,paid,2024-10-07,2024-08-08
2881,5107,106928.68,13900.73,120829.41,overdue,2024-06-15,2024-06-08
2882,8699,105697.49,13740.67,119438.16,pending,2026-04-17,2026-02-16
2883,2567,59243.5,7701.66,66945.16,paid,2026-05-02,2026-04-25
2884,7069,15214.82,1977.93,17192.75,paid,2024-06-07,2024-04-23
2885,1323,64935.9,8441.67,73377.57,paid,2026-07-04,2026-06-04
2886,7596,97824.68,12717.21,110541.89,pending,2025-07-06,2025-05-22
2887,2829,33326.1,4332.39,37658.49,paid,2024-11-15,2024-11-08
2888,6068,37469.12,4870.99,42340.11,pending,2024-07-15,2024-06-15
